learning_instance_id,EmployeeID,participant_completed,learning_title,rating,length,provider,completion_date,instructor_name,instructor_from
ffruev,6953,False,Leadership Essentials,1,150,Leadership Institute,,Dr. David Williams,Coursera
iwgqlz,6954,False,Inventory Management Fundamentals,2,180,Learning Academy,,Prof. Emily Anderson,edX
mwfprm,6954,True,Leadership Essentials,2,150,Leadership Institute,04/22/2015,Dr. David Williams,Coursera
befmbt,6954,False,Effective Workplace Communication,4,240,Communication Institute,,Dr. Michael Johnson,Udemy
mnfsnp,6956,True,Financial Literacy for Professionals,0,90,Finance Masters,04/03/2015,Prof. Samantha Roberts,LinkedIn Learning
aasfmz,6956,True,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,08/21/2015,Prof. Jennifer Davis,Codecademy
yamcap,6957,True,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,05/19/2015,Prof. Jennifer Davis,Codecademy
vojybt,6957,False,Inventory Management Fundamentals,1,180,Learning Academy,,Prof. Emily Anderson,edX
bnebfy,6957,False,Financial Literacy for Professionals,1,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
tkqghd,6957,True,Leadership Essentials,3,150,Leadership Institute,07/24/2015,Dr. David Williams,Coursera
ylipbi,6957,False,Customer Service Excellence,2,120,Service Institute,,Dr. John Smith,Coursera
trcyrc,6958,False,Customer Service Excellence,1,120,Service Institute,,Dr. John Smith,Coursera
acaqxf,6959,True,Customer Service Excellence,2,120,Service Institute,07/16/2015,Dr. John Smith,Coursera
dnqdyx,6959,True,Financial Literacy for Professionals,3,90,Finance Masters,02/20/2015,Prof. Samantha Roberts,LinkedIn Learning
mknvjv,6959,True,Leadership Essentials,0,150,Leadership Institute,09/25/2015,Dr. David Williams,Coursera
ikmxlr,6959,True,Inventory Management Fundamentals,5,180,Learning Academy,10/24/2015,Prof. Emily Anderson,edX
bfzfvf,6960,False,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
kwpstb,6961,True,Inventory Management Fundamentals,2,180,Learning Academy,02/14/2015,Prof. Emily Anderson,edX
cwcmyb,6962,False,Leadership Essentials,0,150,Leadership Institute,,Dr. David Williams,Coursera
hzjomv,6962,True,Effective Workplace Communication,2,240,Communication Institute,02/17/2015,Dr. Michael Johnson,Udemy
jiedws,6963,True,Effective Workplace Communication,4,240,Communication Institute,09/19/2015,Dr. Michael Johnson,Udemy
ebnmrg,6963,True,Inventory Management Fundamentals,2,180,Learning Academy,05/01/2015,Prof. Emily Anderson,edX
yxidoe,6963,True,Strategic Problem-Solving Skills,5,300,Problem-Solving Academy,06/24/2015,Prof. Jennifer Davis,Codecademy
poqqhm,6963,True,Financial Literacy for Professionals,2,90,Finance Masters,07/10/2015,Prof. Samantha Roberts,LinkedIn Learning
opjkka,6964,True,Leadership Essentials,5,150,Leadership Institute,07/30/2015,Dr. David Williams,Coursera
qpfsqu,6965,True,Effective Workplace Communication,5,240,Communication Institute,06/14/2015,Dr. Michael Johnson,Udemy
qdaasv,6965,False,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
dxpumv,6966,False,Leadership Essentials,3,150,Leadership Institute,,Dr. David Williams,Coursera
swrgef,6966,False,Customer Service Excellence,0,120,Service Institute,,Dr. John Smith,Coursera
nfgvyt,6966,True,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,05/20/2015,Prof. Jennifer Davis,Codecademy
obsrmi,6966,False,Financial Literacy for Professionals,1,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
wanvrk,6966,False,Inventory Management Fundamentals,4,180,Learning Academy,,Prof. Emily Anderson,edX
ytcbhq,6967,True,Inventory Management Fundamentals,1,180,Learning Academy,10/14/2015,Prof. Emily Anderson,edX
acunbd,6967,True,Effective Workplace Communication,4,240,Communication Institute,10/02/2015,Dr. Michael Johnson,Udemy
pwcyzo,6967,True,Leadership Essentials,2,150,Leadership Institute,11/23/2015,Dr. David Williams,Coursera
cnmcmi,6968,False,Effective Workplace Communication,2,240,Communication Institute,,Dr. Michael Johnson,Udemy
anjtdh,6969,False,Strategic Problem-Solving Skills,5,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
lrknij,6969,False,Inventory Management Fundamentals,3,180,Learning Academy,,Prof. Emily Anderson,edX
baqvje,6969,True,Customer Service Excellence,1,120,Service Institute,10/14/2015,Dr. John Smith,Coursera
xjdhfe,6969,False,Effective Workplace Communication,1,240,Communication Institute,,Dr. Michael Johnson,Udemy
htdyuc,6969,True,Financial Literacy for Professionals,5,90,Finance Masters,02/20/2015,Prof. Samantha Roberts,LinkedIn Learning
fetfiz,6970,False,Customer Service Excellence,5,120,Service Institute,,Dr. John Smith,Coursera
njraue,6970,False,Inventory Management Fundamentals,4,180,Learning Academy,,Prof. Emily Anderson,edX
mtgkwe,6970,True,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,10/08/2015,Prof. Jennifer Davis,Codecademy
sauimo,6970,True,Financial Literacy for Professionals,5,90,Finance Masters,12/10/2015,Prof. Samantha Roberts,LinkedIn Learning
naegvq,6970,False,Leadership Essentials,3,150,Leadership Institute,,Dr. David Williams,Coursera
cxfguw,6971,True,Customer Service Excellence,1,120,Service Institute,03/03/2015,Dr. John Smith,Coursera
xwqmkz,6971,False,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
wllrfm,6971,False,Financial Literacy for Professionals,0,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
xvqvso,6971,True,Inventory Management Fundamentals,3,180,Learning Academy,09/10/2015,Prof. Emily Anderson,edX
bnrcwb,6971,False,Leadership Essentials,2,150,Leadership Institute,,Dr. David Williams,Coursera
qseclb,6972,True,Inventory Management Fundamentals,0,180,Learning Academy,03/02/2015,Prof. Emily Anderson,edX
zqjilc,6972,True,Customer Service Excellence,1,120,Service Institute,08/10/2015,Dr. John Smith,Coursera
scxkfj,6972,False,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
vlvmhf,6973,False,Leadership Essentials,2,150,Leadership Institute,,Dr. David Williams,Coursera
nzqorv,6973,True,Customer Service Excellence,0,120,Service Institute,03/06/2015,Dr. John Smith,Coursera
jtfpgw,6973,False,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
yfnitg,6973,False,Financial Literacy for Professionals,2,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
qblwdr,6973,True,Effective Workplace Communication,4,240,Communication Institute,10/28/2015,Dr. Michael Johnson,Udemy
hwegvp,6975,False,Effective Workplace Communication,5,240,Communication Institute,,Dr. Michael Johnson,Udemy
ncfmhd,6975,True,Customer Service Excellence,3,120,Service Institute,04/18/2015,Dr. John Smith,Coursera
turhgw,6975,False,Leadership Essentials,3,150,Leadership Institute,,Dr. David Williams,Coursera
nvjgao,6975,False,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
rthzyk,6977,True,Inventory Management Fundamentals,4,180,Learning Academy,01/14/2015,Prof. Emily Anderson,edX
alkcxa,6977,False,Customer Service Excellence,4,120,Service Institute,,Dr. John Smith,Coursera
wxqixq,6978,False,Inventory Management Fundamentals,3,180,Learning Academy,,Prof. Emily Anderson,edX
kaqbtd,6978,False,Effective Workplace Communication,4,240,Communication Institute,,Dr. Michael Johnson,Udemy
ktjvkh,6978,False,Financial Literacy for Professionals,0,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
sbhpak,6978,False,Leadership Essentials,4,150,Leadership Institute,,Dr. David Williams,Coursera
vibvzt,6978,False,Customer Service Excellence,5,120,Service Institute,,Dr. John Smith,Coursera
qvhjsy,6979,False,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
feocef,6979,False,Financial Literacy for Professionals,5,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
dxzwkg,6979,True,Customer Service Excellence,0,120,Service Institute,07/06/2015,Dr. John Smith,Coursera
mxsraw,6983,True,Financial Literacy for Professionals,4,90,Finance Masters,07/01/2015,Prof. Samantha Roberts,LinkedIn Learning
vgxsda,6984,True,Inventory Management Fundamentals,5,180,Learning Academy,03/03/2015,Prof. Emily Anderson,edX
uxqonf,6984,False,Leadership Essentials,2,150,Leadership Institute,,Dr. David Williams,Coursera
febyxg,6985,False,Strategic Problem-Solving Skills,3,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
kpmumn,6985,True,Effective Workplace Communication,1,240,Communication Institute,01/16/2015,Dr. Michael Johnson,Udemy
rbtydf,6985,True,Leadership Essentials,2,150,Leadership Institute,04/01/2015,Dr. David Williams,Coursera
prjmdw,6985,True,Customer Service Excellence,4,120,Service Institute,01/06/2015,Dr. John Smith,Coursera
wycvok,6985,True,Financial Literacy for Professionals,1,90,Finance Masters,05/10/2015,Prof. Samantha Roberts,LinkedIn Learning
bbpcvs,6986,False,Effective Workplace Communication,2,240,Communication Institute,,Dr. Michael Johnson,Udemy
qthztj,6986,False,Customer Service Excellence,0,120,Service Institute,,Dr. John Smith,Coursera
werdej,6986,True,Financial Literacy for Professionals,4,90,Finance Masters,05/16/2015,Prof. Samantha Roberts,LinkedIn Learning
ptaazu,6987,True,Financial Literacy for Professionals,5,90,Finance Masters,01/12/2015,Prof. Samantha Roberts,LinkedIn Learning
wztmij,6987,False,Customer Service Excellence,2,120,Service Institute,,Dr. John Smith,Coursera
yhofdj,6987,False,Effective Workplace Communication,4,240,Communication Institute,,Dr. Michael Johnson,Udemy
gugsqe,6987,False,Strategic Problem-Solving Skills,5,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
xaovif,6988,True,Inventory Management Fundamentals,2,180,Learning Academy,09/24/2015,Prof. Emily Anderson,edX
omsoup,6988,False,Leadership Essentials,2,150,Leadership Institute,,Dr. David Williams,Coursera
ncyyjw,6988,True,Customer Service Excellence,0,120,Service Institute,12/26/2015,Dr. John Smith,Coursera
fmsvxr,6988,True,Financial Literacy for Professionals,4,90,Finance Masters,10/30/2015,Prof. Samantha Roberts,LinkedIn Learning
iipspm,6989,True,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,04/24/2015,Prof. Jennifer Davis,Codecademy
gncvay,6990,False,Inventory Management Fundamentals,2,180,Learning Academy,,Prof. Emily Anderson,edX
cnzwnw,6990,False,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
chbggl,6990,True,Customer Service Excellence,0,120,Service Institute,05/16/2015,Dr. John Smith,Coursera
fzsygl,6991,True,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,07/22/2015,Prof. Jennifer Davis,Codecademy
bjwbvn,6991,False,Financial Literacy for Professionals,5,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
qjnaai,6991,False,Effective Workplace Communication,3,240,Communication Institute,,Dr. Michael Johnson,Udemy
yofotj,6995,True,Financial Literacy for Professionals,5,90,Finance Masters,04/16/2015,Prof. Samantha Roberts,LinkedIn Learning
rvklyd,6995,False,Leadership Essentials,1,150,Leadership Institute,,Dr. David Williams,Coursera
cavxzz,6995,False,Effective Workplace Communication,1,240,Communication Institute,,Dr. Michael Johnson,Udemy
kgxoqw,6995,False,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
rfpvwz,6997,True,Financial Literacy for Professionals,3,90,Finance Masters,05/22/2015,Prof. Samantha Roberts,LinkedIn Learning
xzyxkr,6997,True,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,02/13/2015,Prof. Jennifer Davis,Codecademy
gsrtah,6997,False,Effective Workplace Communication,4,240,Communication Institute,,Dr. Michael Johnson,Udemy
xyjduj,6998,True,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,03/23/2015,Prof. Jennifer Davis,Codecademy
fmxeyo,6998,False,Effective Workplace Communication,4,240,Communication Institute,,Dr. Michael Johnson,Udemy
yqtsgn,7000,False,Effective Workplace Communication,4,240,Communication Institute,,Dr. Michael Johnson,Udemy
jfyiyi,7000,False,Leadership Essentials,1,150,Leadership Institute,,Dr. David Williams,Coursera
uhrcwz,7000,True,Inventory Management Fundamentals,2,180,Learning Academy,12/21/2015,Prof. Emily Anderson,edX
gsbwng,7000,False,Strategic Problem-Solving Skills,5,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
mudtop,7001,False,Inventory Management Fundamentals,5,180,Learning Academy,,Prof. Emily Anderson,edX
azjvlw,7001,True,Effective Workplace Communication,1,240,Communication Institute,11/30/2015,Dr. Michael Johnson,Udemy
urwdgn,7001,False,Customer Service Excellence,1,120,Service Institute,,Dr. John Smith,Coursera
msobvx,7002,True,Customer Service Excellence,0,120,Service Institute,07/02/2015,Dr. John Smith,Coursera
yqtsyg,7002,False,Financial Literacy for Professionals,3,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
sxpbgo,7002,True,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,05/05/2015,Prof. Jennifer Davis,Codecademy
hflcnn,7002,False,Effective Workplace Communication,4,240,Communication Institute,,Dr. Michael Johnson,Udemy
evbzxy,7002,True,Inventory Management Fundamentals,2,180,Learning Academy,02/28/2015,Prof. Emily Anderson,edX
payepf,7004,True,Inventory Management Fundamentals,2,180,Learning Academy,06/17/2015,Prof. Emily Anderson,edX
zcjayh,7008,False,Leadership Essentials,1,150,Leadership Institute,,Dr. David Williams,Coursera
mogzwh,7008,True,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,05/26/2015,Prof. Jennifer Davis,Codecademy
crjqqu,7008,False,Inventory Management Fundamentals,2,180,Learning Academy,,Prof. Emily Anderson,edX
lbdvoz,7009,False,Effective Workplace Communication,4,240,Communication Institute,,Dr. Michael Johnson,Udemy
dzzcic,7011,False,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
cteyfw,7011,False,Leadership Essentials,5,150,Leadership Institute,,Dr. David Williams,Coursera
fqoqai,7011,False,Inventory Management Fundamentals,5,180,Learning Academy,,Prof. Emily Anderson,edX
ilxgjd,7012,True,Inventory Management Fundamentals,3,180,Learning Academy,07/23/2015,Prof. Emily Anderson,edX
jqxire,7012,False,Customer Service Excellence,5,120,Service Institute,,Dr. John Smith,Coursera
muhpdu,7013,False,Leadership Essentials,3,150,Leadership Institute,,Dr. David Williams,Coursera
rkqtjk,7014,False,Leadership Essentials,0,150,Leadership Institute,,Dr. David Williams,Coursera
fgqmsi,7014,True,Inventory Management Fundamentals,0,180,Learning Academy,12/20/2015,Prof. Emily Anderson,edX
jqkzgy,7014,True,Customer Service Excellence,4,120,Service Institute,10/12/2015,Dr. John Smith,Coursera
pjbqqt,7014,True,Effective Workplace Communication,0,240,Communication Institute,11/21/2015,Dr. Michael Johnson,Udemy
uvfnko,7014,False,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
ltxxqp,7015,False,Financial Literacy for Professionals,0,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
tdzvts,7015,True,Effective Workplace Communication,5,240,Communication Institute,02/12/2015,Dr. Michael Johnson,Udemy
hmszvq,7015,False,Inventory Management Fundamentals,3,180,Learning Academy,,Prof. Emily Anderson,edX
lxbcgs,7015,True,Customer Service Excellence,5,120,Service Institute,02/14/2015,Dr. John Smith,Coursera
bufogq,7017,False,Leadership Essentials,3,150,Leadership Institute,,Dr. David Williams,Coursera
gjjzyb,7017,True,Customer Service Excellence,0,120,Service Institute,10/21/2015,Dr. John Smith,Coursera
onkojc,7017,False,Effective Workplace Communication,2,240,Communication Institute,,Dr. Michael Johnson,Udemy
oigxuv,7017,True,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,09/17/2015,Prof. Jennifer Davis,Codecademy
lrnssg,7018,False,Leadership Essentials,5,150,Leadership Institute,,Dr. David Williams,Coursera
seaqqg,7018,True,Customer Service Excellence,0,120,Service Institute,11/24/2015,Dr. John Smith,Coursera
pprgua,7018,False,Effective Workplace Communication,5,240,Communication Institute,,Dr. Michael Johnson,Udemy
tmwaex,7021,True,Effective Workplace Communication,5,240,Communication Institute,04/27/2015,Dr. Michael Johnson,Udemy
klfvsh,7021,True,Financial Literacy for Professionals,1,90,Finance Masters,09/05/2015,Prof. Samantha Roberts,LinkedIn Learning
lcwmam,7022,False,Financial Literacy for Professionals,0,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
kesgfu,7022,True,Effective Workplace Communication,0,240,Communication Institute,04/13/2015,Dr. Michael Johnson,Udemy
vgciif,7022,False,Inventory Management Fundamentals,2,180,Learning Academy,,Prof. Emily Anderson,edX
mhhequ,7029,False,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
knhttb,7029,True,Financial Literacy for Professionals,2,90,Finance Masters,10/18/2015,Prof. Samantha Roberts,LinkedIn Learning
wdlyht,7029,False,Inventory Management Fundamentals,5,180,Learning Academy,,Prof. Emily Anderson,edX
